n_adults,n_youth,n_kids,gross_income,disposable_income
2,0.0,2.0,3656.0971349782462,2638.3169500671484
3,0.0,0.0,2182.139710517913,1682.6535046820413
2,0.0,0.0,1335.1068978456938,1195.603869757053
2,0.0,0.0,1813.6932445635819,1332.1878434418857
3,0.0,0.0,3078.414839003929,2251.020886472524
2,1.0,1.0,2866.336549449528,2084.401521257528
2,0.0,2.0,3823.708406924484,2505.8499763892655
2,0.0,2.0,5527.881538151141,3608.294626749722
2,0.0,0.0,4346.731569654979,4022.20665685781
1,0.0,0.0,8108.7929922899375,4561.6520030550255
2,0.0,0.0,1707.952609235913,1413.7031686142618
3,1.0,1.0,4246.156038665149,2897.7044281058584
2,0.0,2.0,23.958818490988406,1115.8236421530023
2,0.0,3.0,361.69757280976665,1101.501903220819
2,0.0,0.0,2080.0787762953137,1523.150814599534
2,0.0,2.0,37.89669909610755,847.5123773707311
2,0.0,0.0,3930.220439185794,2268.724515312042
2,0.0,0.0,0.0,954.6666666666666
2,1.0,1.0,3508.4889957895853,2555.038981207628
2,0.0,0.0,1562.7488056056475,1390.904394271504
3,0.0,0.0,2584.8549879843413,1985.3839452723055
1,0.0,0.0,2279.567326116432,1792.2522887548157
2,0.0,2.0,936.9904892590868,1059.5763403494323
2,0.0,3.0,96.05973973899144,1124.0657612017
1,0.0,1.0,3013.975536384016,2179.2501355366658
1,0.0,0.0,871.8023802631507,940.36047605263
1,0.0,0.0,25.04230573764929,701.5288652055258
2,0.0,0.0,726.7775058529279,630.6418576039688
2,1.0,1.0,2253.9917284118496,1733.8908010379967
1,0.0,0.0,2260.102915292905,1478.3327683177336
