,hhincome
21609,38000
21610,16392
21648,21600
21654,37740
21659,40017
21664,118079
21665,35037
21679,19000
21692,40000
21693,156
21696,68010
21715,12673
21716,22
21717,6001
21718,8113
21719,27265
21720,9241
21721,11220
21722,33936
21723,8113
21724,11136
21725,24888
21726,23641
21727,8113
21728,9241
21729,18085
21730,9109
21731,8007
21732,39445
21733,11004
21734,14848
21735,22509
21736,14640
21737,80613
21738,28502
21739,18748
21749,22447
21750,63278
21751,66261
21752,6872
21753,80003
21754,49390
21755,57722
21756,13620
21757,44224
21769,56000
21772,50002
21779,54020
21784,55000
21787,64442
21792,41001
21797,82021
21819,75813
21820,132243
21845,50533
21846,29062
21851,20041
21856,59025
21871,1334
21874,64602
21886,33856
21895,31757
21903,0
21904,141243
21948,180003
21956,185000
21964,0
21967,31000
21980,14520
21985,17285
21995,9492
22053,12500
22063,11642
22067,97543
22068,66796
22084,9492
22096,12241
22128,10000
22143,13000
22146,24815
22155,16140
22174,30003
22175,1
22182,18018
22183,51369
22184,0
22185,38030
22186,0
22189,2168
22196,40091
22197,24001
22255,126120
22256,23637
22257,3120
22258,28890
22286,96160
22296,53024
22302,6553
22331,44115
22332,9604
22333,27981
22344,24000
22345,62902
22346,12986
22351,11136
22386,15984
22393,24000
22394,16569
22395,18794
22396,30802
22397,64700
22404,13081
22405,24697
22413,65432
22414,16644
22426,36780
22474,20400
22477,166570
22486,13838
22521,40950
22526,30541
22527,70320
22528,32835
22531,13468
22534,44221
22537,29110
22544,33516
22557,9671
22560,18852
22561,22300
22576,54517
22579,47498
22605,49000
22614,39787
22615,30601
22618,32305
22619,27649
22644,540000
22659,24000
22662,28810
22668,12000
22669,25596
22672,24841
22685,10812
22688,75000
22695,59641
22699,26520
22704,36001
22707,44042
22711,25000
22712,35100
22713,16800
22748,113110
22749,42768
22750,36005
22762,46376
22763,40000
22769,107854
22770,15984
22793,9000
22796,32124
22814,65515
22829,27001
22830,37000
22833,60012
22867,14052
22871,18845
22872,18840
22882,7596
22943,80045
22963,25540
22984,23704
23013,24326
23028,49550
23033,42040
23034,11042
23044,10956
23045,31467
23086,89797
23090,60920
23093,13809
23102,18400
23115,20000
23165,8005
23168,62046
23169,24420
23182,56401
23188,10860
23208,62569
23218,42872
23223,70080
23226,60000
23227,50001
23241,43156
23242,67926
23251,44474
23252,16204
23256,117110
23257,60340
23263,111101
23264,13200
23265,65586
23274,80250
23281,10968
23285,39381
23286,75085
23287,45000
23305,121502
23317,22829
23324,243212
23341,123012
23389,31333
23390,18720
23391,52102
23397,95000
23402,12432
23407,39023
23413,105847
23434,25210
23439,32740
23440,27748
23441,39401
23442,56000
23445,11370
23453,142080
23466,42552
23473,18000
23481,0
23482,18397
23498,40000
23499,20041
23500,26211
23501,40010
23515,43970
23526,20040
23527,36169
23538,84035
23539,62258
23561,132810
23578,100002
23579,75700
23580,53000
23622,19363
23628,56127
23637,64900
23654,50500
23655,10968
23666,52562
23673,69402
23680,16001
23681,22034
23682,135303
23683,25729
23706,26075
23725,60235
23731,32500
23739,70200
23751,95198
23757,62605
23761,21373
23764,62258
23765,100101
23766,49017
23772,85276
23778,11164
23782,20000
23783,10968
23789,15829
23794,40010
23795,10420
23799,95353
23804,8100
23805,17694
23829,53927
23830,29148
23865,19585
23870,3564
23871,74192
23878,32066
23879,55399
23886,67800
23887,1698
23890,22034
23891,52005
23892,82592
23899,31200
23900,22705
23901,26594
23913,27002
23916,106000
23917,27900
23918,50000
23919,32311
23922,74769
23925,14041
23929,8041
23930,23741
23940,22302
23941,3145
23956,13011
23957,28401
23962,20520
23963,96800
23964,52221
23965,18841
23988,22069
23989,1643
23990,70400
24001,18313
24018,50301
24019,149101
24020,56930
24021,44241
24022,148126
24038,125051
24050,41603
24051,45000
24058,40054
24059,25201
24068,70010
24071,31901
24074,14856
24075,5972
24088,40004
24093,45200
24094,60001
24095,24219
24096,54502
24102,44001
24118,26064
24125,9697
24148,53000
24149,17105
24154,73318
24158,12181
24159,11424
24160,9600
24168,10360
24169,15361
24170,14545
24171,21805
24172,0
24175,30005
24180,19000
24189,0
24190,25000
24191,83003
24192,30000
24208,6000
24216,1955
24223,3480
24232,16200
24255,96050
24258,45002
24283,30961
24290,50772
24299,38100
24309,31376
24314,30230
24318,16200
24319,900
24326,8242
24330,27132
24339,4800
24340,43328
24345,33241
24346,28491
24352,10464
24356,19786
24357,16800
24407,75446
24410,66410
24411,100076
24428,34445
24450,31408
24462,22019
24463,84957
24491,42944
24506,17701
24522,16713
24542,138048
24549,48397
24552,26215
24563,40230
24570,19476
24573,49901
24577,29200
24578,12168
24585,35071
24589,28356
24600,45240
24604,65150
24605,66000
24606,52081
24609,60001
24610,4
24611,86205
24612,128855
24629,105000
24633,55002
24643,4442
24644,86270
24660,18600
24661,39111
24674,12961
24681,45564
24682,37460
24685,105212
24688,2000
24701,301103
24711,5000
24712,80016
24752,53516
24781,12589
24798,10968
24817,45100
24832,69020
24836,50006
24852,17724
24853,10440
24854,12241
24858,28777
24859,30100
24860,28000
24861,20001
24866,23802
24867,60054
24961,53249
24968,16382
24999,25097
25014,40000
25018,50
25028,8568
25029,35006
25032,30000
25033,40500
25034,100637
25038,42001
25039,42685
25044,9000
25056,71552
25059,20857
25060,29017
25065,29407
25091,12121
25098,1550
25115,36449
25116,23800
25122,50000
25123,18026
25128,78300
25129,17545
25132,10812
25133,11184
25134,10248
25137,55142
25143,13249
25149,84021
25154,31202
25157,54000
25158,9253
25159,75663
25160,27601
25163,123990
25172,75044
25179,20800
25190,14028
25220,22887
25221,29556
25222,118207
25223,6000
25224,432241
25233,54944
25236,35460
25245,41642
25269,34956
25275,48000
25276,15001
25277,66442
25280,57100
25281,25081
25285,29365
25286,56501
25290,4824
25295,21861
25303,204608
25304,53500
25307,27677
25311,7200
25314,96807
25320,51441
25321,25001
25322,60050
25328,61400
25336,20929
25337,12004
25338,30000
25375,77962
25378,21254
25383,20041
25386,13009
25387,0
25393,130976
25394,45473
25399,19450
25400,52366
25401,20981
25435,23642
25442,49091
25457,23890
25467,20000
25470,31680
25483,29088
25499,42000
25509,44000
25510,65000
25542,27813
25547,46061
25557,42375
25562,55240
25563,12324
25564,19620
25565,15241
25573,18409
25593,2104
25596,38001
25627,14400
25638,300
25639,46002
25644,33361
25645,25884
25657,39028
25660,16800
25661,14500
25701,27720
25710,45002
25715,62578
25725,31413
25732,18840
25738,53051
25759,34447
25788,27910
25806,28646
25819,20043
25825,66010
25842,44193
25850,15890
25871,14401
25881,2000
25892,7000
25893,8018
25894,23600
25930,30000
25931,53249
25932,26000
25933,98208
25934,54141
25935,137001
25936,33492
25937,28802
25947,98390
25961,11440
25968,22442
26004,19657
26005,30000
26019,63080
26060,23952
26071,8978
26072,33361
26092,21408
26110,48046
26156,30000
26170,35549
26177,5200
26188,0
26192,77702
26195,82501
26199,13388
26200,21771
26239,45000
26240,24000
26241,27360
26244,10968
26245,17340
26252,42480
26266,32266
26267,90200
26273,31541
26274,55891
26280,36000
26284,2940
26308,10596
26311,43007
26312,15517
26316,40501
26321,25274
26353,70000
26354,58000
26358,113430
26365,84021
26366,42366
26367,71559
26370,63100
26433,28000
26444,10021
26447,15228
26448,400011
26466,12841
26485,29712
26518,20161
26519,29202
26532,74008
26540,2895
26566,30085
26567,24110
26570,17000
26571,85041
26574,25000
26575,64000
26590,63325
26591,75200
26592,33158
26611,10000
26616,23641
26617,134000
26630,22829
26636,48656
26639,66500
26640,39278
26654,70000
26666,37921
26667,80797
26670,24500
26675,33792
26678,100540
26686,35041
26700,67640
26701,40000
26744,70750
26748,51002
26818,84038
26819,10380
26846,50000
26877,48526
26878,24304
26893,37481
26906,24409
26914,23504
26924,125673
26929,34102
26935,125925
26957,31413
26969,56889
26972,382964
26973,139604
26974,100001
26991,66000
27059,22572
27092,54000
27102,15360
27109,74478
27115,112
27136,82456
27155,94320
27159,52015
27183,13000
27184,4464
27185,11856
27188,75039
27189,30034
27190,14041
27191,3840
27207,33482
27220,17640
27221,102441
27222,28582
27223,84000
27228,115003
27237,100555
27238,42001
27245,40290
27248,37634
27249,3001
27250,13057
27251,0
27256,22740
27265,100000
27277,47530
27280,60289
27281,21745
27302,101000
27303,40000
27313,40000
27316,36000
27317,27300
27323,2168
27326,15218
27332,59000
27352,16045
27356,38445
27368,30048
27369,22003
27404,0
27415,112500
27427,21200
27431,49440
27432,10968
27441,45001
27466,66000
27493,64801
27516,22266
27519,22317
27531,100000
27539,20640
27554,71751
27561,36002
27562,56430
27565,26940
27570,26184
27571,23938
27576,55580
27587,18002
27600,48510
27626,25126
27652,15182
27653,13200
27654,98000
27655,14257
27656,12001
27659,13309
27686,78229
27691,5026
27702,30011
27709,92501
27710,25561
27755,57365
27784,11760
27785,41164
27798,30950
27799,33001
27831,12231
27842,10000
27861,30000
27866,0
27895,17000
27896,33812
27899,33098
27911,24200
27915,60637
27919,33008
27952,23916
27956,26041
27957,100622
27965,21701
27968,54601
27969,28301
27974,13261
27987,28000
28015,16245
28016,36507
28030,5
28054,50121
28057,0
28071,17000
28084,20000
28106,31052
28113,92107
28132,37712
28137,1825
28138,53597
28139,55025
28140,21072
28144,85231
28145,19806
28148,200902
28158,25014
28167,24820
28170,53260
28173,18801
28176,45000
28179,73006
28180,60235
28185,24326
28188,200200
28195,25001
28196,74003
28197,9441
28203,49492
28210,17594
28211,10968
28229,20000
28244,14942
28261,20968
28262,11164
28265,24000
28266,16164
28269,10800
28309,43680
28314,26923
28315,32000
28316,75390
28317,11950
28318,6424
28319,36240
28330,24905
28331,34617
28332,31748
28344,43400
28351,83320
28374,54158
28379,29502
28387,52000
28391,19200
28403,45583
28424,18241
28446,23254
28447,30002
28448,5662
28456,50015
28457,50033
28483,56002
28495,12048
28499,83060
28500,42096
28504,68002
28543,6720
28544,50114
28547,40709
28552,128725
28559,58000
28571,7200
28572,108318
28589,59151
28601,171343
28610,40100
28611,9541
28612,800
28639,69093
28647,12000
28652,46441
28659,43134
28662,18628
28683,40030
28684,11256
28688,72000
28694,178050
28717,67300
28718,154947
28719,20820
28732,24725
28757,40010
28774,56251
28777,15600
28778,12030
28815,120701
28824,70855
28833,22620
28837,31620
28838,126002
28844,16128
28848,30001
28849,32593
28854,36921
28860,12843
28868,100452
28911,27277
28917,75400
28918,60286
28921,13824
28926,14221
28934,18000
28939,19341
28940,23302
28945,21600
28965,36000
28966,23029
28979,106001
28984,11220
28985,4441
28986,100
28989,18794
28990,28600
29015,47270
29016,66344
29020,15132
29045,55202
29051,191133
29055,119861
29056,57721
29064,22000
29071,36138
29101,31376
29113,84701
29116,95000
29117,142443
29124,1
29132,30802
29133,16776
29134,22660
29135,314021
29139,37320
29151,59000
29158,70188
29159,12133
29172,80370
29173,75001
29174,68400
29177,215189
29207,50901
29223,16030
29227,73050
29228,92202
29233,52107
29237,92001
29250,5000
29251,18132
29270,100518
29273,57430
29303,87345
29308,68030
29332,114180
29333,33080
29334,147951
29335,89303
29336,14041
29342,60000
29347,43973
29348,19200
29349,125645
29350,76980
29353,9541
29360,129600
29361,40605
29362,47007
29395,101200
29407,117001
29414,87514
29415,69452
29416,71005
29419,140000
29423,23936
29433,50000
29440,20028
29466,37000
29467,75171
29468,79510
29472,35000
29476,101764
29537,21241
29543,13000
29556,28420
29561,45795
29585,3792
29588,127128
29599,9120
29624,10000
29630,61000
29631,0
29632,12241
29633,20000
29647,11160
29648,38000
29654,15600
29655,948
29659,27280
29677,35000
29682,28719
29719,126401
29742,30000
29757,51035
29763,24516
29801,100004
29817,118805
29857,76100
29858,13680
29861,22262
29868,36000
29869,34000
29872,43973
29873,101003
29882,18361
29883,14341
29899,79600
29911,42280
29912,38100
29920,30000
29921,16441
29924,42102
29928,28000
29932,10000
29935,10810
29936,20051
29943,27600
29973,12373
29974,147000
29977,10810
29994,79927
29998,3044
30008,212291
30009,66400
30010,29087
30064,40865
30069,66302
30072,24442
30117,22717
30204,65750
30205,88105
30295,56820
30298,117969
30305,8974
30306,42000
30307,81256
30315,86810
30316,112808
30321,97297
30322,61901
30336,28692
30339,49525
30365,36870
30366,39200
30367,92
30388,38323
30389,19203
30390,116451
30400,15241
30413,100355
30491,20000
30578,96943
30614,52680
30615,26180
30616,17804
30617,25680
30618,19680
30619,29280
30620,360
30621,360
30622,28653
30625,78539
30667,62578
30672,24230
30677,101510
30680,101326
30681,21367
30686,13680
30687,13
30701,41664
30702,50051
30718,16233
30719,52208
30723,28612
30775,35005
30779,138490
30797,4601
30809,88004
30850,43982
30912,17438
30926,160811
30941,24597
30945,137010
30951,28396
30968,33248
31031,20002
31034,58405
31035,20792
31046,39758
31051,43667
31054,13033
31055,41960
31058,23641
31061,36438
31066,13200
31071,8160
31095,13250
31098,100001
31116,106000
31150,24002
31155,22810
31166,800
31210,40000
31222,74469
31233,49492
31234,12302
31241,152990
31242,35000
31243,32435
31275,3044
31276,0
31284,24111
31285,89540
31299,48020
31307,11844
31310,40400
31311,13000
31312,0
31335,19202
31343,82262
31361,20041
31370,31000
31371,22566
31372,81310
31373,170650
31377,3296
31378,23641
31391,52002
31392,26172
31401,60000
31448,12372
31452,31491
31453,184050
31461,47900
31462,35005
31463,11950
31468,12819
31497,83000
31502,10956
31503,50048
31528,71105
31539,42092
31555,45000
31556,43750
31568,139200
31573,14000
31574,40865
31581,44852
31587,28488
31588,14102
31593,22321
31594,8808
31610,27000
31619,61020
31630,39000
31635,23000
31647,4476
31648,28001
31671,0
31682,25200
31683,20200
31688,14622
31703,79000
31706,38445
31711,76000
31717,0
31751,832964
31758,51040
31759,85297
31760,52000
31765,32593
31766,21367
31772,36626
31773,29666
31788,53000
31805,9961
31816,85000
31819,42388
31820,46259
31821,27014
31825,50000
31826,23650
31831,65168
31864,20015
31867,70301
31871,2368
31874,7069
31875,28575
31876,35002
31877,1921
31881,100703
31882,38103
31890,20005
31902,15640
31919,32200
31944,5020
31949,26342
31950,3924
31976,115600
31981,250003
31985,35205
32002,200902
32003,25636
32004,28505
32016,60864
32032,61002
32046,56242
32047,24581
32048,59900
32054,121941
32055,31146
32056,20334
32079,512502
32080,19463
32105,44005
32108,130007
32118,33004
32130,33492
32131,90226
32135,32527
32155,22512
32158,34750
32167,4240
32168,33677
32169,43021
32176,26784
32177,128166
32180,38986
32204,93176
32209,72000
32224,13800
32230,71060
32233,5966
32234,65041
32235,81474
32236,179430
32248,19003
32266,32000
32267,75620
32277,44101
32278,14257
32279,66645
32308,116827
32313,59005
32314,45001
32317,28692
32364,200550
32377,96007
32405,35001
32415,15540
32436,85000
32437,70861
32438,52811
32446,12374
32447,55296
32448,29245
32449,17105
32492,50000
32498,12134
32499,25280
32500,37110
32530,61138
32539,31756
32553,5511
32559,30576
32562,16899
32563,13900
32564,25010
32576,20623
32577,1980
32578,22321
32581,118200
32586,43250
32590,47114
32593,49411
32597,33121
32598,21470
32606,22289
32658,1177
32674,71876
32688,37601
32692,100000
32708,16000
32717,29641
32721,75005
32725,72207
32754,65900
32755,121160
32756,100000
32759,41004
32769,2104
32797,26017
32816,125051
32817,28412
32818,22077
32819,53632
32824,36000
32828,25918
32836,70407
32843,41077
32844,15000
32847,26524
32848,25000
32851,19890
32882,61824
32883,52691
32892,70000
32899,31825
32900,49720
32903,58090
32904,31825
32920,75311
32925,55166
32928,54037
32962,37001
32967,50150
32970,101002
32973,100011
32981,120630
32984,24841
32995,583800
32996,98383
32997,17438
33043,20219
33046,38020
33064,33480
33076,39600
33081,29136
33090,9005
33094,19922
33118,66780
33129,112005
33158,37242
33168,143013
33189,168115
33226,15002
33243,59052
33253,41000
33282,280001
33301,24004
33310,22704
33319,94051
33320,114055
33323,0
33324,29556
33330,145550
33339,18001
33344,157102
33349,3768
33353,43250
33374,40300
33375,7
33387,93902
33392,10105
33395,19006
33396,10860
33405,60901
33417,21
33423,110001
33424,35010
33425,20000
33441,62149
33444,75501
33460,53741
33461,163552
33462,8041
33481,16801
33501,162110
33512,136008
33513,40000
33514,22887
33517,15600
33533,7210
33539,32197
33569,1
33590,24000
33594,30001
33595,92410
33606,18204
33607,36000
33610,52000
33628,29904
33641,6841
33644,28982
33652,75001
33655,40001
33663,12193
33664,45001
33667,40200
33681,0
33690,46500
33699,540
33700,11881
33701,0
33702,0
33703,11600
33720,1440
33735,84070
33736,50000
33741,10564
33745,42000
33750,15120
33751,9000
33781,35700
33786,38002
33801,103600
33802,16800
33803,8760
33845,14400
33859,16441
33860,25929
33880,25019
33881,21504
33897,31849
33898,62305
33906,14043
33907,13382
33908,12242
33914,0
33915,16392
33932,57002
33944,22757
33945,60557
33951,27522
33952,18721
33974,56025
33975,16418
34016,30778
34035,44056
34043,18000
34048,32311
34056,30509
34068,32232
34072,60000
34073,27800
34074,14018
34085,126050
34097,38110
34101,33499
34102,20289
34111,39281
34114,26017
34133,8672
34134,19422
34149,68836
34156,107341
34157,113023
34158,24622
34164,48097
34171,9005
34194,45004
34195,43032
34196,35200
34214,165901
34247,71958
34269,58960
34278,0
34289,20210
34299,51400
34309,19202
34310,19202
34311,0
34312,64165
34313,64165
34314,12313
34315,12000
34316,20016
34317,9601
34318,9421
34319,14400
34320,10811
34325,46501
34359,14405
34386,15005
34395,14456
34423,34636
34424,25003
34431,19968
34434,16803
34437,61005
34438,27192
34439,42190
34440,30050
34448,21859
34489,31000
34497,59232
34501,239251
34502,48925
34514,33670
34525,50040
34579,40381
34580,82262
34589,46510
34606,20004
34616,22259
34625,50101
34628,70003
34641,1
34642,47002
34657,39281
34664,53597
34674,12229
34675,10968
34694,100018
34701,9564
34702,70121
34705,19801
34708,33600
34709,57241
34710,118101
34713,89303
34718,16000
34722,45001
34723,32000
34726,62841
34747,85000
34752,22000
34772,33100
34775,105775
34795,34001
34796,82140
34799,43952
34800,12841
34801,62836
34804,43043
34815,39321
34816,12601
34817,21913
34830,42010
34831,22320
34875,13083
34878,42193
